Track name,Artist name,Album,Playlist name,Type,ISRC
"The Rolling Stones - Angie (Remastered 2009)","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Wrabel - Ritual (feat. Wrabel)","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Leah Culver - Fly (ft. Leah Culver)","","","Tudo e qualquer coisa","Playlist",""
"Bon Jovi - It's My Life","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Level of Concern","","","Tudo e qualquer coisa","Playlist",""
"The Living Tombstone - It's Been So Long","","","Tudo e qualquer coisa","Playlist",""
"Panic! At The Disco - High Hopes","","","Tudo e qualquer coisa","Playlist",""
"GRANRODEO - Can Do","","","Tudo e qualquer coisa","Playlist",""
"The Weeknd - Blinding Lights","","","Tudo e qualquer coisa","Playlist",""
"Charlie Puth · Kehlani - Done for Me (feat. Kehlani)","","","Tudo e qualquer coisa","Playlist",""
"Bebe Rexha - Knees","","","Tudo e qualquer coisa","Playlist",""
"Foo Fighters - My Hero","","","Tudo e qualquer coisa","Playlist",""
"Jim Yosef - Link","","","Tudo e qualquer coisa","Playlist",""
"Robin Schulz · Francesco Yates - Sugar (feat. Francesco Yates)","","","Tudo e qualquer coisa","Playlist",""
"Maroon 5 - Sugar","","","Tudo e qualquer coisa","Playlist",""
"Elton John - Your Song","","","Tudo e qualquer coisa","Playlist",""
"Extreme - More Than Words","","","Tudo e qualquer coisa","Playlist",""
"Bryan Ferry - Slave To Love","","","Tudo e qualquer coisa","Playlist",""
"Dynoro · Gigi D'Agostino - In My Mind","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Illenium · Lennon Stella - Takeaway","","","Tudo e qualquer coisa","Playlist",""
"Tim Maia - Gostava Tanto De Você","","","Tudo e qualquer coisa","Playlist",""
"ABBA - Dancing Queen","","","Tudo e qualquer coisa","Playlist",""
"Bee Gees - Stayin Alive","","","Tudo e qualquer coisa","Playlist",""
"Clean Bandit - Symphony (Lyrics) feat. Zara Larsson","","","Tudo e qualquer coisa","Playlist",""
"Bastille · The Chamber Orchestra Of London - Million Pieces","","","Tudo e qualquer coisa","Playlist",""
"Duran Duran - Ordinary World","","","Tudo e qualquer coisa","Playlist",""
"Pearl Jam - Black","","","Tudo e qualquer coisa","Playlist",""
"Daft Punk · Pharrell Williams · Nile Rodgers - Get Lucky (feat. Pharrell Williams and Nile Rodgers)","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Halsey - Closer","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran · Justin Bieber - I Don't Care","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - Paris","","","Tudo e qualquer coisa","Playlist",""
"Audioslave - Like a Stone","","","Tudo e qualquer coisa","Playlist",""
"Oasis - Wonderwall (Remastered)","","","Tudo e qualquer coisa","Playlist",""
"Evanescence - Bring Me To Life","","","Tudo e qualquer coisa","Playlist",""
"Disturbed - Down with the Sickness","","","Tudo e qualquer coisa","Playlist",""
"twenty one pilots - Heathens","","","Tudo e qualquer coisa","Playlist",""
"Smash Mouth - All Star","","","Tudo e qualquer coisa","Playlist",""
"Rick Astley - Never Gonna Give You Up","","","Tudo e qualquer coisa","Playlist",""
"Adele - Someone Like You","","","Tudo e qualquer coisa","Playlist",""
"Calvin Harris - Summer","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Halsey - Be Kind","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · Halsey · Surf Mesa - Be Kind (Surf Mesa Remix)","","","Tudo e qualquer coisa","Playlist",""
"Bruno Mars - When I Was Your Man","","","Tudo e qualquer coisa","Playlist",""
"Capital Cities - Safe And Sound","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker & Ruben – Heading Home (Official Music Video)","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker ft. Gavin James - Tired","","","Tudo e qualquer coisa","Playlist",""
"Green Day - Boulevard Of Broken Dreams [Official Music Video] [4K Upgrade]","","","Tudo e qualquer coisa","Playlist",""
"ASIAN KUNG-FU GENERATION - Haruka Kanata","","","Tudo e qualquer coisa","Playlist",""
"Alesso · Tove Lo - Heroes (we could be)","","","Tudo e qualquer coisa","Playlist",""
"Alok · Zeeba · Bruno Martini - Hear Me Now","","","Tudo e qualquer coisa","Playlist",""
"Led Zeppelin - Stairway to Heaven (Remaster)","","","Tudo e qualquer coisa","Playlist",""
"Portugal. The Man - Feel It Still","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Counting Stars","","","Tudo e qualquer coisa","Playlist",""
"Nico & Vinz - Am I Wrong","","","Tudo e qualquer coisa","Playlist",""
"Badflower - Ghost","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Californication","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Scar Tissue","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Otherside","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Around the World","","","Tudo e qualquer coisa","Playlist",""
"Thirty Seconds To Mars - The Kill","","","Tudo e qualquer coisa","Playlist",""
"Green Day - Brain Stew","","","Tudo e qualquer coisa","Playlist",""
"Linkin Park - What I've Done","","","Tudo e qualquer coisa","Playlist",""
"Coldplay - The Hardest Part","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Beat It","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Don't Stop 'Til You Get Enough (2003 Edit)","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Thriller","","","Tudo e qualquer coisa","Playlist",""
"Michael Jackson - Black or White","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - If I Lose Myself","","","Tudo e qualquer coisa","Playlist",""
"Zedd · Jon Bellion - Beautiful Now","","","Tudo e qualquer coisa","Playlist",""
"David Guetta · Justin Bieber - 2U (feat. Justin Bieber)","","","Tudo e qualquer coisa","Playlist",""
"Elton John · Dua Lipa - Cold Heart (PNAU Remix)","","","Tudo e qualquer coisa","Playlist",""
"Zedd · Elley Duhé - Happy Now","","","Tudo e qualquer coisa","Playlist",""
"OneRepublic - Let's Hurt Tonight","","","Tudo e qualquer coisa","Playlist",""
"The Beatles - Twist And Shout (Remastered 2009)","","","Tudo e qualquer coisa","Playlist",""
"Jason Mraz - I'm Yours","","","Tudo e qualquer coisa","Playlist",""
"George Harrison - My Sweet Lord (Remastered 2014)","","","Tudo e qualquer coisa","Playlist",""
"Queens Of The Stone Age - Go With The Flow","","","Tudo e qualquer coisa","Playlist",""
"Catfish and the Bottlemen - Longshot","","","Tudo e qualquer coisa","Playlist",""
"Marshmello · A Day To Remember - Rescue Me","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Noah Cyrus · Digital Farm Animals · Juliander - All Falls Down","","","Tudo e qualquer coisa","Playlist",""
"3 Doors Down - When I'm Gone","","","Tudo e qualquer coisa","Playlist",""
"Calvin Harris - My Way","","","Tudo e qualquer coisa","Playlist",""
"Korn - Freak On a Leash","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Sabrina Claudio - See The Way","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · blink-182 - P.S. I Hope You're Happy","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · 5 Seconds of Summer - Who Do You Love","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Kelsea Ballerini - This Feeling","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - Push My Luck","","","Tudo e qualquer coisa","Playlist",""
"TRUE - WILL","","","Tudo e qualquer coisa","Playlist",""
"Evan Call - The Voice in My Heart","","","Tudo e qualquer coisa","Playlist",""
"Legiao Urbana - Tempo Perdido","","","Tudo e qualquer coisa","Playlist",""
"Legiao Urbana - Eduardo E Mônica","","","Tudo e qualquer coisa","Playlist",""
"Bee Gees - Night Fever (Serban Mix)","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran - Bad Habits","","","Tudo e qualquer coisa","Playlist",""
"Ed Sheeran · Khalid - Beautiful People (feat. Khalid)","","","Tudo e qualquer coisa","Playlist",""
"Boston - More Than a Feeling","","","Tudo e qualquer coisa","Playlist",""
"Bastille - Another Place","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Shots","","","Tudo e qualquer coisa","Playlist",""
"Calvin Harris · Ellie Goulding - Outside","","","Tudo e qualquer coisa","Playlist",""
"Red Hot Chili Peppers - Poster Child","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers · Don Diablo - High (Don Diablo Remix)","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - High","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker · Torine - Hello World","","","Tudo e qualquer coisa","Playlist",""
"Alok · Ixã · Alok Achkar Peres Petrillo · Hugo Gabriel Messias Pantoja - Meu Amor","","","Tudo e qualquer coisa","Playlist",""
"Khalid - Last Call","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - Faded (Tiesto's Northern Lights Remix)","","","Tudo e qualquer coisa","Playlist",""
"Alan Walker - Faded","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons - Radioactive","","","Tudo e qualquer coisa","Playlist",""
"Lil Nas X · Jack Harlow - INDUSTRY BABY","","","Tudo e qualquer coisa","Playlist",""
"Imagine Dragons · JID · Arcane · League Of Legends - Enemy (from the series Arcane League of Legends)","","","Tudo e qualquer coisa","Playlist",""
"The Chainsmokers - Time Bomb","","","Tudo e qualquer coisa","Playlist",""
